kommune,locality,utm,N,E,date,month,year,site,stage,obs
Melhus,Kregnesteigen,32V,"7013651","563018",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563013",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013647","563016",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563013",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013649","562987",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013615","562907",17.06.2021,juni,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013673","563066",17.06.2021,juni,"2021",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013646","563218",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013638","563231",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013663","563196",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013665","563185",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563182",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013670","563176",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013670","563169",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013668","563161",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013674","563148",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013671","563142",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563137",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013678","563146",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013680","563107",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013679","563103",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013680","563098",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563092",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013676","563074",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013676","563071",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013676","563067",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013663","563079",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563077",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563067",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013660","563063",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013658","563068",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013658","563066",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563065",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563069",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563066",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563061",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563057",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563055",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563055",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563053",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563051",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563049",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563045",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563050",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013658","563054",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013661","563048",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013670","563051",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013660","563046",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013658","563043",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563041",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563039",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563037",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563041",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563045",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563046",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563037",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563031",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563023",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563022",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563021",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013649","563019",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013647","563016",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563013",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563018",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563024",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563030",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563038",09.08.2021,august,"2021",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013653","563000",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","562986",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013622","562908",09.08.2021,august,"2021",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013673","563085",09.08.2021,august,"2021",Kreg,voksne,"3"
Melhus,Kregnesteigen,32V,"7013673","563124",09.08.2021,august,"2021",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013664","563155",09.08.2021,august,"2021",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013633","563242",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563221",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013666","563162",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013664","563155",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563121",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013679","563099",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013676","563087",30.06.2022,juni,"2022",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013671","563085",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013666","563097",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013666","563090",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013667","563082",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013666","563068",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013677","563073",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013676","563064",30.06.2022,juni,"2022",Kreg,voksne,"2"
Melhus,Kregnesteigen,32V,"7013665","563067",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013663","563065",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563064",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013660","563061",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563060",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563059",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013659","563063",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563056",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563053",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563054",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013659","563051",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563052",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563055",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013658","563053",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563051",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563052",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563047",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563045",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563046",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563045",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563045",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563043",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563040",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563037",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563037",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563023",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563022",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013647","563020",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013649","563019",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563021",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563018",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563021",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013647","563016",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563013",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013617","562909",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563088",30.06.2022,juni,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013617","562909",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563013",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013647","563016",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563017",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013646","563023",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013648","563022",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563021",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013649","563019",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563018",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563021",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563037",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563037",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563038",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563039",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563041",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563044",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563043",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563041",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013653","563044",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563046",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563043",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013659","563043",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563049",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013649","563051",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013652","563053",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563052",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013659","563051",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013651","563055",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013650","563053",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013656","563055",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563056",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013662","563051",11.08.2022,august,"2022",Kreg,voksne,"2"
Melhus,Kregnesteigen,32V,"7013657","563059",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563059",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563062",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563063",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013654","563066",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013659","563065",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563071",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013668","563066",11.08.2022,august,"2022",Kreg,voksne,"1"
Melhus,Kregnesteigen,32V,"7013676","563072",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013679","563086",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013675","563091",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013678","563100",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013678","563104",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013672","563119",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013669","563126",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013657","563165",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013666","563174",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013643","563218",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013643","563223",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013636","563231",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Kregnesteigen,32V,"7013655","563049",11.08.2022,august,"2022",Kreg,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011834","563798",18.08.2023 09:12,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011834","563801",18.08.2023 09:08,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011836","563799",18.08.2023 09:15,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011836","563823",18.08.2023 09:24,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011837","563798",18.08.2023 09:16,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011838","563798",18.08.2023 09:30,august,"2023",Storr,voksne,"1"
Melhus,Storr<f8>nningen,32V,"7011839","563795",18.08.2023 09:00,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011841","563794",18.08.2023 08:59,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011842","563791",18.08.2023 08:57,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011843","563783",18.08.2023 09:32,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011845","563767",18.08.2023 09:34,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011851","563761",18.08.2023 09:35,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011855","563752",18.08.2023 09:41,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011855","563757",18.08.2023 09:40,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011856","563753",18.08.2023 08:47,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011860","563734",18.08.2023 15:16,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011862","563733",18.08.2023 15:15,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011868","563726",18.08.2023 08:42,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011901","563426",18.08.2023 10:08,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011903","563432",18.08.2023 10:02,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011905","563423",18.08.2023 10:06,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011905","563429",18.08.2023 10:04,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011915","563417",18.08.2023 10:16,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011916","563306",18.08.2023 12:49,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011917","563347",18.08.2023 12:42,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011918","563287",18.08.2023 12:52,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011919","563281",18.08.2023 12:54,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011920","563269",18.08.2023 12:57,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011921","563263",18.08.2023 13:10,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011921","563265",18.08.2023 13:08,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011922","563217",18.08.2023 13:29,august,"2023",Storr,voksne,"1"
Melhus,Storr<f8>nningen,32V,"7011922","563407",18.08.2023 14:52,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011922","563415",18.08.2023 10:16,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011923","563259",18.08.2023 13:22,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011923","563262",18.08.2023 13:09,august,"2023",Storr,voksne,"1"
Melhus,Storr<f8>nningen,32V,"7011923","563263",18.08.2023 13:09,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011924","563220",18.08.2023 14:35,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011925","563398",18.08.2023 10:24,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563389",18.08.2023 12:38,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011926","563397",18.08.2023 12:37,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011927","563203",18.08.2023 13:37,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011927","563208",18.08.2023 13:33,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011927","563212",18.08.2023 13:29,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011928","563399",18.08.2023 12:36,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011929","563420",18.08.2023 10:38,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011929","563431",18.08.2023 10:41,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011930","563207",18.08.2023 13:35,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011930","563401",18.08.2023 10:25,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011930","563402",18.08.2023 10:30,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011931","563395",18.08.2023 12:34,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011931","563405",18.08.2023 10:37,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011931","563434",18.08.2023 10:42,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011932","563247",18.08.2023 14:37,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011932","563440",18.08.2023 10:46,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011933","563250",18.08.2023 13:24,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011934","563441",18.08.2023 10:48,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011935","563211",18.08.2023 13:50,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011935","563412",18.08.2023 12:19,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011936","563200",18.08.2023 13:50,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011936","563238",18.08.2023 14:43,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563195",18.08.2023 13:52,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563199",18.08.2023 13:51,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011937","563407",18.08.2023 12:21,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011938","563407",18.08.2023 12:24,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011939","563190",18.08.2023 13:53,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011941","563190",18.08.2023 13:54,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011941","563402",18.08.2023 12:29,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011941","563444",18.08.2023 11:04,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011941","563445",18.08.2023 11:03,august,"2023",Storr,voksne,"1"
Melhus,Storr<f8>nningen,32V,"7011941","563448",18.08.2023 10:57,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011942","563428",18.08.2023 11:19,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011942","563429",18.08.2023 11:25,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011944","563186",18.08.2023 13:56,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011944","563429",18.08.2023 11:17,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011944","563444",18.08.2023 11:07,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011945","563176",18.08.2023 14:30,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011945","563182",18.08.2023 13:58,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011947","563434",18.08.2023 11:13,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011948","563186",18.08.2023 13:55,august,"2023",Storr,voksne,"0"
Melhus,Storr<f8>nningen,32V,"7011949","563177",18.08.2023 14:02,august,"2023",Storr,voksne,"0"
